#{"t_start": 1641047317.257945, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
9.0,489,339.164803
20.0,708,347.420854
16.0,596,354.300444
20.0,734,362.767394
28.0,882,373.038341
34.0,501,378.741777
26.0,730,387.285037
21.0,785,396.282397
30.0,805,405.560345
29.0,935,416.483924
27.0,914,427.053012
33.0,928,437.833354
43.0,989,449.308606
25.0,727,457.620738
20.0,810,466.939561
20.0,604,473.88524
34.0,558,480.143134
29.0,549,486.238979
71.0,1600,504.773805
50.0,1178,518.435862
21.0,630,525.591176
16.0,673,533.317603
25.0,856,543.137582
40.0,1046,555.109663
36.0,1035,567.066652
39.0,1066,579.238087
72.0,1388,595.157134
43.0,1042,607.265783
44.0,1175,620.567798
15.0,674,628.355946
77.0,1314,643.305039
46.0,914,653.720806
79.0,1466,670.44736
11.0,501,676.175724
76.0,1399,692.13178
53.0,1252,706.495134
74.0,1498,723.598546
36.0,1037,735.372402
88.0,1392,751.180185
36.0,1160,764.461645
85.0,1560,782.154504
52.0,1025,793.816077
60.0,1184,807.3053
76.0,1382,823.021085
81.0,1195,836.552596
76.0,1252,850.785428
104.0,1442,867.250767
105.0,1728,886.992748
75.0,1156,900.181047
79.0,1182,913.73874
51.0,1088,926.144394
66.0,1258,940.550218
126.0,1509,957.839641
37.0,1154,970.968192
77.0,1123,983.756197
55.0,918,994.160949
313.0,1626,1012.72934
97.0,1223,1026.654814
82.0,1383,1042.383544
64.0,1223,1056.451725
86.0,1369,1071.966949
137.0,1685,1091.134616
92.0,1075,1103.380086
117.0,1299,1118.154749
48.0,819,1127.464305
81.0,1061,1139.486336
136.0,1425,1155.731754
53.0,809,1164.906906
109.0,1623,1183.361417
212.0,1752,1203.388148
106.0,1590,1221.513897
122.0,1428,1237.853679
142.0,1131,1250.609438
115.0,1766,1270.621175
170.0,1872,1291.972605
39.0,1175,1305.371731
160.0,1369,1320.920666
133.0,1515,1338.133156
295.0,2129,1362.335613
81.0,1058,1374.327735
43.0,936,1385.062852
251.0,1782,1405.419259
1.0,157,1407.329508
0.0,129,1408.978412
3.0,218,1411.535649
33.0,819,1420.818633
178.0,1931,1442.765337
182.0,1465,1459.871316
74.0,1080,1472.051134
242.0,1512,1489.196686
108.0,1586,1507.311693
85.0,1445,1523.750153
213.0,1824,1544.653885
144.0,1288,1559.286593
113.0,1712,1578.682689
100.0,1470,1595.388785
185.0,1430,1611.571114
166.0,1677,1630.653656
221.0,1484,1647.607701
71.0,1324,1662.708171
0.0,129,1664.278876
39.0,732,1672.661347
39.0,910,1683.054339
246.0,1991,1705.65991
228.0,1950,1727.763115
74.0,1328,1742.825556
231.0,1484,1759.701088
154.0,1634,1778.176698
373.0,2103,1802.056067
108.0,1300,1816.740337
225.0,928,1827.208625
134.0,1586,1845.116958
307.0,1531,1862.490894
202.0,1393,1878.211147
300.0,1784,1898.402856
191.0,1663,1917.292129
306.0,1678,1936.34148
69.0,1178,1949.581006
54.0,1016,1961.039354
277.0,1729,1980.578452
297.0,1729,2000.158061
173.0,1007,2011.565015
355.0,1578,2029.386697
344.0,2099,2053.132073
196.0,1702,2072.380817
350.0,1880,2093.633781
345.0,1926,2115.330057
44.0,741,2123.670696
344.0,1568,2141.38892
370.0,2308,2167.532971
350.0,1858,2188.563106
308.0,2470,2216.725143
328.0,2133,2240.870221
136.0,1440,2257.147386
90.0,1207,2270.846479
273.0,1723,2290.316278
385.0,2308,2316.709942
338.0,1991,2339.204616
395.0,3009,2373.376716
150.0,1607,2391.482395
279.0,1487,2408.18661
391.0,2077,2431.705608
289.0,1903,2453.13987
332.0,1730,2472.57612
381.0,2113,2496.548012
217.0,1523,2513.888125
364.0,2021,2536.741318
70.0,1122,2549.356677
371.0,2157,2573.836975
148.0,1686,2593.053956
312.0,1811,2613.570709
377.0,1908,2635.17368
389.0,1643,2653.554218
328.0,1994,2676.097813
390.0,1895,2697.447429
332.0,1506,2714.517878
37.0,746,2722.873909
315.0,1774,2742.836816
304.0,1745,2762.475806
383.0,1990,2784.956182
376.0,2002,2807.635495
394.0,2491,2835.811089
386.0,2042,2858.903949
8.0,457,2863.953579
252.0,1212,2877.558646
396.0,2332,2903.935298
326.0,1744,2923.438705
394.0,1777,2943.501294
393.0,3210,2982.003815
