#{"t_start": 1641013625.7635472, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,760,3713.889531
-21.0,760,3721.798152
-21.0,983,3732.039911
-20.0,866,3740.963834
-20.0,897,3750.285206
-21.0,845,3759.087376
-20.0,837,3767.726885
-21.0,820,3776.299441
-21.0,758,3784.212929
-21.0,764,3792.188674
-21.0,942,3801.997191
-21.0,758,3809.878767
-21.0,820,3818.374
-21.0,795,3826.682814
-19.0,909,3836.129565
-21.0,758,3844.009537
-21.0,854,3852.807385
-21.0,760,3860.703661
-21.0,759,3868.602821
-21.0,788,3876.806083
-21.0,824,3885.350696
-21.0,761,3893.324399
-21.0,851,3902.226291
-21.0,785,3910.428406
-21.0,910,3919.886964
-21.0,883,3929.059827
-21.0,820,3937.63334
-21.0,846,3946.433878
-21.0,808,3954.892654
-21.0,779,3962.981176
-19.0,1055,3973.950983
-21.0,785,3982.088295
-17.0,1140,3993.802118
-20.0,915,4003.318604
-21.0,965,4013.277624
-20.0,954,4023.130925
-20.0,953,4033.04945
-21.0,822,4041.607762
-19.0,1131,4053.28906
-19.0,1017,4063.918023
-20.0,867,4073.029108
-20.0,1154,4085.048318
-19.0,933,4094.799765
-21.0,939,4104.585423
-21.0,841,4113.346835
-18.0,1143,4125.264127
-21.0,858,4134.280473
-19.0,1118,4145.909954
-20.0,861,4154.85733
-20.0,926,4164.489315
-21.0,761,4172.335078
-20.0,834,4181.011375
-21.0,761,4188.947236
-21.0,761,4197.217787
-19.0,1085,4208.46175
-19.0,1008,4218.979924
-20.0,925,4228.606961
-20.0,978,4238.780649
-21.0,882,4248.041273
-21.0,868,4257.020978
-21.0,818,4265.540132
-21.0,836,4274.334491
-21.0,945,4283.713912
-21.0,880,4292.82646
-20.0,914,4302.389784
-18.0,1100,4313.911779
-21.0,762,4321.869672
-19.0,987,4332.160447
-19.0,1235,4344.947858
-21.0,826,4353.576257
-17.0,1147,4365.5527
-21.0,791,4373.812842
-21.0,942,4383.677694
-20.0,979,4393.858985
-19.0,1009,4404.356407
-18.0,1113,4415.938711
-21.0,957,4425.884092
-18.0,1089,4437.274239
-20.0,920,4446.923122
-20.0,998,4457.291752
-21.0,881,4466.462695
-20.0,983,4476.681502
-20.0,1016,4487.25952
-19.0,1035,4497.957952
-21.0,874,4507.066864
-20.0,866,4516.11285
-20.0,986,4526.372893
-19.0,1035,4537.070252
-20.0,1073,4548.22912
-18.0,1037,4558.992906
-21.0,814,4567.442663
-21.0,821,4575.936779
-20.0,996,4586.273499
-21.0,822,4594.826955
-21.0,825,4603.428066
-20.0,1044,4614.290723
-21.0,880,4623.453278
-21.0,792,4631.680201
-20.0,919,4641.257022
-20.0,923,4650.91312
-21.0,786,4659.121273
-21.0,820,4667.670834
-20.0,866,4676.72559
-21.0,759,4684.637455
-21.0,760,4692.515605
-21.0,761,4700.505961
-21.0,762,4708.431262
-21.0,786,4716.605971
-21.0,818,4725.122777
-20.0,888,4734.394033
-21.0,789,4742.575042
-21.0,760,4750.585253
-21.0,1141,4762.480262
-20.0,1086,4773.7414
-21.0,819,4782.382518
-21.0,834,4791.112724
-21.0,757,4799.114794
-21.0,864,4808.125319
-21.0,935,4817.914564
-20.0,927,4827.549133
-21.0,788,4835.797167
-20.0,1025,4846.48294
-20.0,963,4856.501677
-21.0,902,4865.914061
-21.0,821,4874.436726
-20.0,901,4883.826959
-20.0,1038,4894.561009
-18.0,1118,4906.214283
-20.0,1082,4917.440946
-21.0,973,4927.664106
-21.0,880,4936.750516
-21.0,952,4946.652463
-21.0,786,4954.793956
-20.0,885,4964.050864
-20.0,1022,4974.776041
-20.0,987,4985.041319
-19.0,1001,4995.425322
-21.0,760,5003.375167
-21.0,760,5011.294863
-19.0,936,5021.001126
-21.0,985,5031.25652
-21.0,779,5039.375779
-21.0,759,5047.258758
-21.0,790,5055.437622
-20.0,899,5064.833465
-21.0,817,5073.307445
-18.0,1056,5084.370657
-20.0,889,5093.579673
-21.0,967,5103.644063
-20.0,897,5112.988027
-21.0,815,5121.443154
-21.0,758,5129.303888
-21.0,759,5137.194842
-20.0,1122,5148.815771
-21.0,762,5156.738536
-20.0,891,5165.930353
-21.0,943,5175.711262
-21.0,842,5184.490818
-20.0,1091,5195.834028
-20.0,1013,5206.346071
-21.0,912,5215.811403
-20.0,949,5225.705514
-19.0,940,5235.486423
-21.0,848,5244.256431
-20.0,927,5253.830714
-21.0,757,5261.712554
-21.0,883,5270.91621
-20.0,836,5279.556996
-21.0,818,5287.239169
-20.0,983,5297.472646
-20.0,1092,5308.817538
-21.0,846,5317.604873
-20.0,1046,5328.512976
-19.0,1095,5339.955994
-21.0,939,5349.710299
-21.0,822,5358.242357
-21.0,822,5366.818263
-20.0,857,5375.765651
-20.0,1094,5387.156891
-21.0,927,5396.821618
-21.0,852,5405.775179
-19.0,1097,5417.223374
-16.0,1233,5430.053159
-21.0,761,5437.955273
-21.0,761,5445.978891
-21.0,849,5454.839975
-21.0,759,5462.785041
-21.0,818,5471.335937
-19.0,1030,5482.041387
-19.0,933,5491.788133
-20.0,925,5501.44055
-19.0,932,5511.166145
-20.0,959,5521.186923
-21.0,1002,5531.677519
-20.0,874,5540.811611
-21.0,758,5548.7338
-21.0,911,5558.214782
-21.0,764,5566.189331
-19.0,1012,5576.744333
-18.0,1113,5588.345655
-19.0,939,5598.177825
-21.0,1004,5608.692767
-21.0,760,5616.633542
-21.0,853,5625.568525
-21.0,763,5633.566791
-21.0,817,5642.105153
-21.0,759,5650.055884
-21.0,761,5657.988575
-21.0,760,5665.925913
-21.0,820,5674.497766
-19.0,1024,5685.125022
-21.0,758,5692.973586
-20.0,1093,5704.516071
-21.0,846,5713.371713
-21.0,880,5722.613641
-21.0,762,5730.515377
-19.0,917,5739.961566
-21.0,825,5748.582554
-21.0,1032,5759.363422
-16.0,1385,5773.774655
-19.0,944,5783.569769
-21.0,882,5792.79442
-19.0,1018,5803.437505
-20.0,1035,5814.252437
-20.0,1129,5826.034656
-21.0,795,5834.257809
-21.0,777,5842.35829
-19.0,931,5851.980797
-21.0,877,5861.093104
-21.0,764,5869.071168
-20.0,953,5879.037454
-21.0,759,5886.959942
-21.0,850,5895.781503
-20.0,839,5904.487548
-18.0,1100,5916.000528
-21.0,1016,5926.580329
-21.0,876,5935.720839
-21.0,917,5945.202773
-21.0,1000,5955.674233
-21.0,786,5963.880023
-20.0,836,5972.571113
-20.0,936,5982.417295
-21.0,1012,5992.907789
-21.0,819,6001.524488
-21.0,822,6010.169903
-20.0,959,6020.125639
-20.0,942,6030.01419
-21.0,758,6037.908473
-21.0,906,6047.342009
-21.0,759,6055.222068
-20.0,918,6064.7479
-21.0,958,6074.806574
-20.0,929,6084.468219
-20.0,1014,6095.031844
-19.0,1015,6105.614176
-21.0,967,6115.686952
-20.0,842,6124.501159
-20.0,1097,6135.97837
-21.0,792,6144.220779
-21.0,984,6154.466146
-19.0,1052,6165.449159
-21.0,850,6174.370272
-21.0,973,6184.511841
-20.0,977,6194.670061
-19.0,965,6204.733268
-21.0,782,6212.92358
-19.0,1004,6223.327932
-21.0,878,6232.497779
-21.0,849,6241.306257
-21.0,804,6249.722529
-20.0,903,6259.114968
-21.0,780,6267.29882
-20.0,951,6277.330477
-21.0,877,6286.443042
-21.0,818,6294.998579
-21.0,759,6302.896778
-21.0,761,6310.78231
-21.0,761,6318.745921
-21.0,763,6326.645747
-21.0,762,6334.605566
-20.0,867,6343.660397
-21.0,851,6352.521565
-21.0,878,6361.659824
-21.0,1027,6372.409431
-19.0,1026,6383.073318
-21.0,939,6392.878303
-21.0,817,6401.397421
-21.0,944,6411.161038
-19.0,994,6421.51592
-21.0,880,6430.641103
-20.0,864,6439.640323
-21.0,763,6447.596756
-21.0,940,6457.322311
-20.0,1160,6469.387897
-20.0,1013,6479.989321
-20.0,944,6489.830209
-18.0,1084,6501.065587
-20.0,989,6511.333038
