#{"t_start": 1641013625.759133, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1209,917.284608
-21.0,884,926.450753
-21.0,823,934.976404
-21.0,942,944.742813
-21.0,908,954.1804
-21.0,791,962.412547
-20.0,956,972.316571
-21.0,761,980.324614
-21.0,761,988.24467
-21.0,762,996.155025
-21.0,759,1004.00152
-21.0,822,1012.6333
-20.0,901,1021.989337
-21.0,820,1030.45101
-20.0,964,1040.491929
-21.0,861,1049.407942
-20.0,867,1058.447959
-20.0,864,1067.40652
-21.0,823,1075.997349
-17.0,1204,1088.512322
-19.0,1307,1102.09534
-20.0,929,1111.668119
-21.0,759,1119.488989
-18.0,1136,1131.306586
-21.0,821,1139.82457
-20.0,1025,1150.442399
-21.0,824,1159.022004
-20.0,1038,1169.746427
-21.0,786,1177.897574
-19.0,1135,1189.640734
-21.0,886,1198.852628
-21.0,823,1207.398955
-21.0,971,1217.461619
-19.0,975,1227.534097
-19.0,1002,1237.967809
-21.0,836,1246.561144
-20.0,1043,1257.373531
-21.0,860,1266.289301
-19.0,991,1276.616756
-21.0,911,1286.061411
-21.0,843,1294.80428
-20.0,902,1304.08734
-21.0,899,1313.379232
-21.0,762,1321.266539
-20.0,1094,1332.656531
-20.0,836,1341.294301
-21.0,759,1349.187705
-21.0,910,1358.687496
-21.0,819,1367.148668
-19.0,959,1377.180046
-21.0,763,1385.14118
-21.0,851,1393.997387
-21.0,931,1403.688743
-21.0,819,1412.191853
-20.0,963,1422.159296
-21.0,931,1431.865604
-20.0,868,1440.84944
-21.0,822,1449.442959
-18.0,1090,1460.760774
-21.0,845,1469.617582
-21.0,763,1477.562457
-19.0,1072,1488.711784
-21.0,997,1499.004513
-21.0,817,1507.542944
-20.0,995,1517.783153
-21.0,941,1527.577952
-20.0,1001,1538.01818
-21.0,762,1545.98844
-21.0,840,1554.775242
-21.0,837,1563.54876
-20.0,1059,1574.480132
-19.0,1064,1585.547149
-19.0,927,1595.235066
-20.0,1021,1605.869857
-21.0,824,1614.46154
-19.0,1124,1626.138903
-20.0,1154,1638.123312
-19.0,978,1648.390563
-20.0,899,1657.727196
-20.0,1278,1670.999572
-20.0,869,1679.96857
-21.0,968,1690.084332
-21.0,777,1698.157244
-21.0,824,1706.714686
-21.0,841,1715.384551
-21.0,761,1723.341141
-18.0,1095,1734.789587
-21.0,960,1744.724779
-21.0,758,1752.720107
-21.0,879,1761.813772
-21.0,884,1770.922956
-21.0,780,1779.039266
-21.0,786,1787.200349
-21.0,897,1796.603534
-20.0,958,1806.612003
-21.0,879,1815.761257
-21.0,924,1825.34717
-20.0,1006,1835.756236
-19.0,933,1845.472695
-21.0,824,1854.162587
-21.0,818,1862.657769
-21.0,878,1871.751979
-20.0,1070,1882.869272
-20.0,951,1892.730453
-21.0,842,1901.487321
-21.0,819,1909.978113
-21.0,940,1919.762457
-21.0,930,1929.401932
-20.0,1017,1940.034063
-21.0,764,1947.94935
-21.0,760,1955.849296
-18.0,1014,1966.439232
-21.0,823,1975.051638
-21.0,761,1982.977324
-21.0,1026,1993.653928
-21.0,878,2002.850926
-21.0,847,2011.656108
-21.0,885,2020.869381
-21.0,939,2030.67626
-20.0,1034,2041.53127
-21.0,879,2050.641681
-21.0,820,2059.181944
-20.0,1059,2070.171859
-20.0,915,2079.712251
-21.0,786,2087.908304
-21.0,930,2097.555601
-18.0,1188,2110.026353
-21.0,1210,2122.575643
-20.0,1050,2133.582497
-21.0,1033,2144.297144
-21.0,761,2152.243242
-21.0,763,2160.153157
-21.0,849,2168.998087
-19.0,993,2179.318112
-20.0,985,2189.584588
-21.0,818,2198.117107
-21.0,762,2206.072603
-21.0,763,2214.020707
-20.0,901,2223.434177
-20.0,988,2233.773808
-21.0,837,2242.387881
-21.0,761,2250.302907
-21.0,804,2258.676979
-21.0,789,2266.943806
-21.0,970,2277.077029
-19.0,1200,2289.561511
-19.0,1001,2299.967763
-20.0,972,2310.063675
-21.0,910,2319.527766
-21.0,940,2329.272095
-21.0,764,2337.203332
-19.0,947,2347.121821
-20.0,1220,2359.829324
-20.0,945,2369.657482
-21.0,833,2378.356943
-19.0,1058,2389.405369
-21.0,760,2397.296922
-21.0,788,2405.487207
-21.0,849,2414.374215
-21.0,850,2423.237921
-21.0,883,2432.480084
-20.0,972,2442.670511
-19.0,1279,2455.975869
-20.0,914,2465.550854
-21.0,878,2474.615385
-21.0,818,2483.054794
-21.0,880,2492.29594
-21.0,874,2501.401608
-21.0,759,2509.332526
-21.0,839,2518.052389
-21.0,758,2525.906806
-21.0,762,2533.883048
-21.0,910,2543.394134
-21.0,762,2551.267319
-20.0,1062,2562.338305
-21.0,789,2570.545024
-21.0,898,2579.830739
-19.0,1104,2591.312048
-18.0,1177,2603.530572
-20.0,868,2612.509139
-20.0,1140,2624.457774
-20.0,884,2633.693602
-19.0,1117,2645.332107
-21.0,850,2654.149637
-21.0,866,2663.192974
-21.0,790,2671.299538
-21.0,963,2681.321585
-19.0,986,2691.546666
-20.0,869,2700.510011
-21.0,999,2710.893867
-18.0,1178,2723.106703
-21.0,819,2731.638324
-19.0,1018,2742.220172
-20.0,839,2750.953376
-21.0,817,2759.501588
-21.0,851,2768.430846
-21.0,758,2776.299105
-21.0,759,2784.2507
-20.0,979,2794.450762
-20.0,860,2803.38927
-21.0,787,2811.614404
-21.0,851,2820.47317
-20.0,1126,2832.18754
-21.0,778,2840.237272
-21.0,865,2849.384928
-21.0,819,2857.879726
-20.0,947,2867.745617
-21.0,824,2876.38145
-21.0,760,2884.247985
-21.0,764,2892.202756
-21.0,880,2901.296968
-21.0,759,2909.200865
-19.0,1136,2921.067805
-21.0,832,2929.745214
-21.0,1089,2941.074306
-20.0,840,2949.783973
-21.0,938,2959.572081
-21.0,882,2968.786453
-21.0,819,2977.267621
-20.0,864,2986.262832
-19.0,1064,2997.291967
-21.0,758,3005.210974
-20.0,909,3014.724892
-21.0,818,3023.298355
-21.0,760,3031.210223
-19.0,1056,3042.222134
-20.0,884,3051.488199
-21.0,820,3059.986723
-20.0,927,3069.624172
-19.0,1136,3081.407989
-20.0,1108,3092.866895
-21.0,796,3101.182994
-20.0,998,3111.600679
-21.0,822,3120.13849
-20.0,904,3129.565959
-19.0,1117,3141.156629
-20.0,840,3149.939922
-21.0,895,3159.30551
-21.0,817,3167.907375
-20.0,895,3177.200783
-21.0,930,3186.898543
-20.0,901,3196.368426
-21.0,777,3204.532505
-21.0,817,3213.09166
-21.0,791,3221.286735
-19.0,993,3231.616829
-20.0,911,3241.159586
-21.0,882,3250.268462
-21.0,820,3258.836041
-21.0,787,3267.067066
-19.0,995,3277.479625
-21.0,1147,3289.395179
-20.0,1074,3300.600957
-20.0,836,3309.303428
-21.0,1184,3321.68491
-20.0,867,3330.664237
-21.0,823,3339.223888
-20.0,963,3349.277545
-20.0,865,3358.29569
-20.0,997,3368.649364
-20.0,893,3377.96447
-19.0,1205,3390.506325
-21.0,973,3400.59277
-20.0,869,3409.555381
-21.0,882,3418.760674
-21.0,867,3427.864985
-21.0,822,3436.423562
-20.0,897,3445.749042
-19.0,989,3456.02211
-20.0,1067,3467.114558
-20.0,955,3477.080321
-21.0,942,3486.860322
-21.0,818,3495.416118
-21.0,903,3504.846079
-20.0,1031,3515.549086
-20.0,946,3525.389207
-21.0,881,3534.637773
-21.0,817,3543.09882
-20.0,886,3552.272076
-21.0,876,3561.434087
-17.0,1245,3574.332177
-21.0,785,3582.582872
-21.0,792,3590.794996
-20.0,989,3601.143056
-18.0,1169,3613.280617
-21.0,905,3622.760325
-21.0,838,3631.509923
-20.0,894,3640.856093
-21.0,758,3648.809023
-21.0,758,3656.685943
-21.0,818,3665.218687
-21.0,760,3673.073615
-21.0,849,3681.872022
-21.0,847,3690.724394
-21.0,763,3698.720778
-19.0,915,3708.272206
-21.0,760,3716.154471
-20.0,1041,3726.955833
-19.0,1013,3737.504751
-19.0,1098,3748.897982
-20.0,949,3758.749788
-21.0,849,3767.523633
-21.0,760,3775.485054
-19.0,1054,3786.481607
-20.0,938,3796.256669
-21.0,821,3804.808093
-19.0,1012,3815.316253
-19.0,989,3825.598525
-21.0,759,3833.526339
-20.0,836,3842.218668
-18.0,1092,3853.509204
-21.0,757,3861.372308
-21.0,762,3869.287112
-21.0,924,3878.878495
-21.0,759,3886.832043
-21.0,763,3894.801533
-20.0,916,3904.396591
-21.0,930,3914.042872
-21.0,824,3922.635886
-21.0,868,3931.707605
-21.0,764,3939.643774
-18.0,1236,3952.572002
-19.0,959,3962.510331
-20.0,919,3972.012729
-21.0,759,3979.897661
-21.0,799,3988.143834
-20.0,838,3996.823823
-20.0,968,4006.82259
-18.0,1041,4017.601221
-19.0,1002,4027.972628
-19.0,1131,4039.806584
-21.0,757,4047.639676
-21.0,928,4057.28533
-21.0,762,4065.25946
-21.0,759,4073.185775
-21.0,762,4081.037654
-21.0,940,4090.869627
-20.0,946,4100.802235
-21.0,998,4111.159591
-21.0,1020,4121.766504
-21.0,880,4130.999538
-21.0,927,4140.706481
-21.0,883,4149.928084
-20.0,853,4158.726617
-19.0,977,4168.853312
-21.0,763,4176.778664
-21.0,884,4186.01855
-21.0,760,4193.945459
-17.0,1203,4206.715605
-19.0,1026,4217.437405
-21.0,843,4226.177768
-19.0,937,4235.970744
-20.0,956,4245.963912
-20.0,1072,4257.110721
-20.0,986,4267.374245
-21.0,787,4275.554801
-21.0,845,4283.997553
-21.0,846,4292.732923
-20.0,856,4301.693483
-21.0,865,4310.721776
-21.0,837,4319.479695
-18.0,1126,4331.239588
-21.0,760,4339.081156
-20.0,838,4347.768953
-19.0,917,4357.383835
-20.0,920,4366.991018
-20.0,1001,4377.432943
-20.0,887,4386.744928
-21.0,939,4396.559035
-21.0,1070,4407.633386
-21.0,855,4416.512315
-20.0,1076,4427.705638
-21.0,821,4436.294054
-20.0,979,4446.516411
-20.0,863,4455.495374
-21.0,842,4464.315895
-20.0,853,4473.22578
-20.0,911,4482.62542
-21.0,843,4491.3792
-19.0,1087,4502.610074
-21.0,903,4512.079836
-21.0,945,4521.948467
-19.0,1116,4533.531497
-20.0,996,4543.832137
-21.0,815,4552.269744
-21.0,789,4560.486089
-19.0,1157,4572.478204
-20.0,947,4582.287369
-19.0,956,4592.200038
-21.0,897,4601.582222
-20.0,1049,4612.459197
-21.0,987,4622.763853
-21.0,776,4630.825899
-21.0,926,4640.515832
-21.0,914,4650.035789
-20.0,898,4659.443184
-21.0,820,4667.994019
-21.0,758,4675.875119
-21.0,761,4683.83385
-21.0,758,4691.690526
-21.0,791,4700.016085
-21.0,763,4707.947173
-20.0,899,4717.29921
-21.0,826,4725.91312
-18.0,1042,4736.773206
-21.0,792,4745.044304
-21.0,758,4752.950108
-21.0,879,4762.138038
-21.0,762,4770.013076
-21.0,899,4779.439819
-20.0,927,4789.200979
-20.0,1098,4800.711282
-20.0,895,4810.0907
-17.0,1211,4822.756502
-21.0,821,4831.311571
-17.0,1170,4843.470091
-21.0,995,4853.856174
-18.0,1039,4864.714673
-20.0,891,4873.96209
-20.0,868,4883.030624
-20.0,1066,4894.051342
-21.0,824,4902.659388
-21.0,823,4911.173263
-20.0,954,4921.133863
-21.0,763,4929.127792
-21.0,822,4937.620708
-19.0,990,4947.946985
-21.0,760,4955.829521
-21.0,915,4965.382368
-21.0,809,4973.801527
-21.0,763,4981.723814
-18.0,1110,4993.262089
-20.0,861,5002.250837
-21.0,758,5010.17607
-20.0,901,5019.550751
-20.0,1016,5030.132549
-19.0,932,5039.841525
-21.0,896,5049.210523
-18.0,1246,5062.061584
-21.0,852,5070.976679
-20.0,926,5080.71225
-21.0,818,5089.177981
-21.0,846,5098.005522
-19.0,1134,5109.73658
-21.0,818,5118.270438
-21.0,896,5127.574013
-21.0,817,5136.051839
-18.0,1038,5146.80247
-20.0,841,5155.510344
-20.0,963,5165.465585
-20.0,963,5175.454978
-21.0,781,5183.585533
-20.0,1047,5194.439156
-19.0,956,5204.40935
-21.0,907,5213.834048
-21.0,837,5222.508713
-18.0,1082,5233.798682
-21.0,862,5242.745903
-21.0,861,5251.685588
-21.0,815,5260.088718
-21.0,820,5268.626031
-21.0,871,5277.653078
-20.0,962,5286.824859
-19.0,993,5297.1528
-20.0,887,5306.363534
-20.0,1240,5319.299025
-20.0,976,5329.502392
-19.0,1097,5340.908349
-21.0,1139,5352.747893
-19.0,1143,5364.665027
-20.0,946,5374.526067
-19.0,960,5384.51995
-21.0,915,5394.061135
-19.0,1020,5404.772194
-20.0,908,5414.235956
-20.0,930,5423.942654
-21.0,851,5432.763341
-21.0,781,5440.956324
-20.0,930,5450.68184
-21.0,758,5458.61621
-19.0,1095,5470.089006
-21.0,759,5477.947124
-21.0,909,5487.429015
-19.0,1001,5497.909581
-20.0,960,5507.921794
-21.0,819,5516.508887
-21.0,871,5525.572201
-20.0,1143,5537.517857
-21.0,789,5545.777509
-20.0,839,5554.510337
-21.0,906,5563.981179
-21.0,811,5572.416457
-21.0,763,5580.390401
-21.0,852,5589.297229
-21.0,818,5597.809189
-20.0,914,5607.369095
-20.0,867,5616.422693
-21.0,764,5624.412729
-20.0,990,5634.815015
-21.0,761,5642.786475
-21.0,812,5651.267418
-21.0,757,5659.200323
-20.0,870,5668.323259
-19.0,917,5677.791211
-20.0,852,5686.628842
-21.0,823,5695.264027
-20.0,836,5704.040411
-21.0,825,5712.64887
-21.0,875,5721.843756
-20.0,867,5730.88216
-20.0,918,5740.367826
-21.0,788,5748.566069
-20.0,947,5758.464821
-20.0,865,5767.453553
-21.0,789,5775.661672
-20.0,958,5785.594552
-18.0,1069,5796.751427
-19.0,1037,5807.620522
-20.0,841,5816.402344
-21.0,913,5825.928432
-21.0,1086,5837.202175
-21.0,841,5845.959705
-21.0,854,5854.846244
-21.0,935,5864.526336
-21.0,987,5874.772573
-16.0,1223,5887.632972
-20.0,898,5896.956585
-21.0,988,5907.25067
-20.0,953,5917.271383
-19.0,1083,5928.526233
-21.0,942,5938.292668
-20.0,834,5946.958712
-21.0,1062,5958.057296
-21.0,880,5967.164212
-21.0,880,5976.37262
-21.0,822,5984.984305
-21.0,818,5993.497402
-20.0,885,6002.850838
-20.0,839,6011.605128
-20.0,843,6020.370458
-21.0,791,6028.642468
-21.0,871,6037.715013
-21.0,820,6046.263518
-21.0,819,6054.772716
-20.0,985,6065.02597
-21.0,815,6073.540305
-19.0,1245,6086.573395
-20.0,917,6096.138988
-21.0,807,6104.513013
-21.0,866,6113.528927
-21.0,881,6122.768581
-20.0,1250,6135.799153
-21.0,877,6144.943968
-21.0,821,6153.501971
-18.0,1269,6166.753947
-21.0,1093,6178.244061
-17.0,1167,6190.405482
-21.0,972,6200.478787
-21.0,876,6209.668442
-19.0,1120,6221.283684
-20.0,875,6230.421228
-20.0,1021,6241.004265
-19.0,1162,6253.159329
-19.0,992,6263.528605
-21.0,757,6271.525778
-21.0,759,6279.430835
-21.0,759,6287.346508
-21.0,761,6295.299891
-21.0,814,6303.754982
-19.0,950,6313.637771
-19.0,1058,6324.664335
-21.0,758,6332.538849
-19.0,1033,6343.333729
-21.0,761,6351.265919
-20.0,841,6360.032334
-21.0,780,6368.184491
-18.0,1060,6379.234993
-20.0,839,6387.950466
-19.0,974,6398.088634
-20.0,876,6407.219727
-21.0,845,6416.025765
-21.0,779,6424.056874
-19.0,1026,6434.71416
-20.0,894,6443.982189
-21.0,945,6453.820487
-21.0,840,6462.54307
-19.0,1020,6473.188216
-20.0,956,6483.190552
-21.0,785,6491.386244
-20.0,899,6500.697345
-19.0,1022,6511.292042
