#{"t_start": 1641013625.764844, "env_id": "PongNoFrameskip-v4"}
r,l,t
-16.0,1390,3598.592285
-21.0,846,3607.287861
-20.0,962,3617.401786
-21.0,763,3625.331937
-20.0,916,3634.884412
-21.0,761,3642.834682
-21.0,762,3650.805633
-21.0,1028,3661.498354
-21.0,842,3670.2809
-21.0,846,3679.039287
-20.0,980,3689.222153
-21.0,788,3697.518849
-20.0,958,3707.526181
-21.0,966,3717.560588
-20.0,1005,3728.000327
-20.0,930,3737.6861
-20.0,942,3747.432304
-21.0,819,3755.954021
-21.0,757,3763.794184
-21.0,881,3772.989924
-21.0,780,3781.113733
-21.0,760,3789.053699
-21.0,757,3796.943026
-20.0,1038,3807.691099
-21.0,764,3815.662247
-20.0,929,3825.266194
-21.0,873,3834.391943
-21.0,851,3843.24344
-21.0,762,3851.127948
-21.0,883,3860.280173
-19.0,1066,3871.368459
-21.0,843,3880.116822
-21.0,818,3888.728367
-20.0,982,3898.928319
-21.0,781,3907.082151
-20.0,863,3916.073907
-20.0,990,3926.393268
-19.0,1080,3937.678514
-21.0,761,3945.569715
-20.0,924,3955.246446
-21.0,880,3964.391727
-21.0,878,3973.498818
-20.0,974,3983.608931
-19.0,1175,3995.704322
-19.0,1041,4006.449498
-20.0,988,4016.698613
-21.0,827,4025.295605
-21.0,761,4033.179646
-21.0,1089,4044.492195
-20.0,869,4053.512188
-20.0,921,4063.111332
-21.0,833,4071.817202
-21.0,762,4079.734689
-21.0,762,4087.716936
-21.0,821,4096.293352
-21.0,880,4105.457721
-20.0,904,4114.828037
-21.0,895,4124.177307
-21.0,877,4133.362672
-21.0,761,4141.326044
-20.0,874,4150.456322
-20.0,966,4160.45743
-21.0,966,4170.492141
-19.0,944,4180.257694
-20.0,884,4189.510503
-21.0,1051,4200.729033
-20.0,957,4210.672307
-21.0,906,4220.127182
-20.0,896,4229.479721
-20.0,834,4238.133046
-20.0,944,4248.059965
-19.0,1006,4258.451644
-21.0,839,4267.201834
-21.0,787,4275.407615
-20.0,944,4284.876646
-19.0,994,4295.154073
-20.0,989,4305.521188
-19.0,1085,4316.891756
-21.0,905,4326.313933
-21.0,820,4334.85505
-21.0,935,4344.513975
-21.0,778,4352.620306
-20.0,925,4362.313148
-20.0,985,4372.597811
-18.0,1087,4383.985658
-20.0,839,4392.724006
-19.0,1242,4405.651033
-19.0,970,4415.702964
-18.0,1180,4427.997408
-21.0,821,4436.578863
-21.0,958,4446.604375
-21.0,847,4455.376485
-21.0,841,4464.191143
-20.0,837,4472.941782
-21.0,788,4481.049914
-20.0,927,4490.691868
-21.0,939,4500.410805
-18.0,1135,4512.289396
-20.0,865,4521.307431
-21.0,787,4529.44635
-21.0,931,4539.104338
-21.0,816,4547.554457
-21.0,966,4557.595104
-20.0,1012,4568.097712
-21.0,817,4576.57214
-21.0,849,4585.350368
-21.0,819,4593.874193
-20.0,864,4602.858877
-21.0,761,4610.751333
-21.0,1005,4621.248369
-19.0,1103,4632.732855
-20.0,1008,4643.29374
-20.0,905,4652.741837
-19.0,1120,4664.417542
-20.0,1041,4675.242946
-21.0,757,4683.156625
-21.0,759,4691.048474
-21.0,763,4699.078486
-21.0,823,4707.629353
-19.0,916,4717.155407
-21.0,762,4725.08162
-21.0,882,4734.291482
-21.0,908,4743.762599
-20.0,837,4752.475478
-21.0,837,4761.215455
-21.0,913,4770.75844
-21.0,818,4779.286461
-21.0,759,4787.325496
-21.0,826,4795.983704
-21.0,764,4803.989643
-21.0,818,4812.516143
-21.0,973,4822.662599
-20.0,1013,4833.231932
-21.0,851,4842.034868
-20.0,983,4852.326491
-20.0,1229,4865.179686
-21.0,875,4874.264244
-20.0,961,4884.295985
-21.0,836,4892.896253
-20.0,836,4901.620997
-21.0,881,4910.758598
-21.0,851,4919.637913
-21.0,850,4928.531133
-19.0,1013,4939.043566
-21.0,848,4947.864209
-20.0,895,4957.160877
-21.0,820,4965.73259
-21.0,759,4973.603988
-19.0,1010,4984.161263
-21.0,913,4993.640378
-20.0,926,5003.322805
-21.0,880,5012.48368
-21.0,757,5020.329854
-20.0,836,5029.045147
-20.0,945,5038.87626
-20.0,904,5048.328462
-21.0,870,5057.34328
-19.0,993,5067.644063
-21.0,819,5076.231321
-20.0,885,5085.447776
-21.0,790,5093.646454
-20.0,886,5102.836176
-20.0,836,5111.544117
-21.0,962,5121.561733
-21.0,762,5129.456774
-21.0,762,5137.375678
-18.0,1148,5149.265067
-21.0,899,5158.619871
-20.0,838,5167.284222
-20.0,948,5177.104249
-20.0,1106,5188.631295
-20.0,960,5198.58743
-21.0,883,5207.722616
-20.0,858,5216.666454
-21.0,790,5224.902611
-21.0,821,5233.42755
-21.0,789,5241.62495
-20.0,840,5250.33779
-21.0,942,5260.038645
-21.0,761,5267.951348
-18.0,1142,5279.825831
-19.0,920,5288.567069
-21.0,866,5297.61666
-21.0,847,5306.357897
-18.0,1144,5318.299089
-20.0,1061,5329.361367
-20.0,970,5339.450293
-21.0,991,5349.78617
-19.0,964,5359.811864
-21.0,876,5368.932525
-20.0,978,5379.129308
-21.0,993,5389.451522
-20.0,944,5399.388055
-20.0,918,5408.963524
-21.0,787,5417.158396
-19.0,938,5426.927997
-21.0,819,5435.434413
-21.0,796,5443.805151
-20.0,834,5452.518708
-21.0,879,5461.697749
-21.0,864,5470.760942
-21.0,908,5480.190117
-21.0,847,5488.994715
-20.0,837,5497.768063
-19.0,1172,5509.978619
-20.0,897,5519.339643
-21.0,946,5529.244055
-19.0,1053,5540.269406
-20.0,959,5550.285224
-19.0,976,5560.456868
-20.0,879,5569.626275
-21.0,1021,5580.290849
-21.0,937,5590.094117
-21.0,838,5598.817209
-21.0,763,5606.820024
-20.0,856,5615.739367
-20.0,1084,5627.111255
-21.0,761,5635.086171
-21.0,788,5643.324288
-21.0,764,5651.327162
-21.0,850,5660.231663
-21.0,764,5668.227671
-21.0,758,5676.071709
-21.0,757,5683.933432
-19.0,958,5693.932251
-20.0,886,5703.206022
-21.0,885,5712.450965
-20.0,874,5721.64384
-21.0,846,5730.462048
-20.0,1035,5741.219461
-19.0,963,5751.219127
-19.0,1038,5762.067997
-21.0,911,5771.492199
-21.0,808,5779.931486
-19.0,997,5790.263261
-20.0,883,5799.507983
-20.0,1021,5810.174627
-21.0,1020,5820.854831
-20.0,959,5830.841247
-20.0,927,5840.474936
-19.0,931,5850.101302
-18.0,1115,5861.670927
-20.0,1084,5872.973318
-21.0,824,5881.643923
-21.0,759,5889.529545
-21.0,941,5899.347373
-20.0,896,5908.67998
-19.0,940,5918.569562
-20.0,867,5927.544292
-19.0,1107,5939.046513
-21.0,786,5947.202667
-20.0,986,5957.518484
-18.0,1294,5970.924665
-21.0,939,5980.821526
-21.0,973,5990.947083
-21.0,846,5999.87335
-21.0,820,6008.459436
-20.0,1022,6019.058229
-21.0,846,6027.930926
-19.0,1021,6038.63084
-21.0,958,6048.618401
-21.0,896,6057.873652
-20.0,836,6066.585038
-21.0,937,6076.395155
-20.0,951,6086.313687
-20.0,926,6095.970585
-19.0,1193,6108.36994
-20.0,917,6117.930881
-20.0,1020,6128.629242
-19.0,1094,6140.027414
-20.0,896,6149.363396
-21.0,821,6157.904245
-21.0,912,6167.474101
-21.0,777,6175.590699
-21.0,866,6184.640809
-19.0,1264,6197.818819
-20.0,972,6207.943697
-21.0,945,6217.783588
-21.0,900,6227.138153
-20.0,839,6235.838999
-18.0,1132,6247.682754
-20.0,1017,6258.285312
-20.0,940,6268.148739
-21.0,820,6276.768833
-18.0,1122,6288.447231
-21.0,759,6296.413872
-21.0,760,6304.303921
-21.0,817,6312.770605
-21.0,826,6321.395428
-21.0,762,6329.2694
-21.0,807,6337.689653
-21.0,816,6346.218759
-21.0,880,6355.393002
-21.0,970,6365.50259
-17.0,1353,6379.683156
-21.0,839,6388.389231
-21.0,760,6396.27281
-21.0,870,6405.31115
-20.0,942,6415.135437
-21.0,807,6423.504156
-20.0,863,6432.46416
-20.0,986,6442.702983
-18.0,1098,6454.11678
-20.0,898,6463.449703
-21.0,1050,6474.428439
-20.0,918,6484.035467
-20.0,937,6493.796449
-20.0,976,6503.928411
-21.0,841,6512.644169
