#{"t_start": 1641013625.7518988, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,947,1149.466919
-20.0,960,1159.45545
-20.0,976,1169.520351
-19.0,1187,1181.853705
-21.0,906,1191.280922
-21.0,839,1199.990121
-19.0,1061,1211.033812
-20.0,976,1221.144237
-20.0,893,1230.334712
-21.0,842,1239.054049
-21.0,815,1247.466851
-21.0,824,1256.014926
-21.0,817,1264.4491
-21.0,925,1274.099616
-20.0,1014,1284.620156
-20.0,866,1293.612717
-19.0,990,1303.795387
-21.0,849,1312.57538
-21.0,880,1321.705479
-21.0,841,1330.387121
-20.0,867,1339.426237
-21.0,759,1347.324828
-21.0,762,1355.250914
-21.0,850,1364.076541
-21.0,786,1372.233653
-21.0,763,1380.209316
-21.0,762,1388.144773
-21.0,791,1396.40331
-20.0,1145,1408.30607
-19.0,937,1417.960477
-21.0,852,1426.840281
-21.0,836,1435.519825
-20.0,917,1445.038223
-21.0,759,1452.994512
-20.0,921,1462.595839
-21.0,823,1471.162609
-21.0,758,1479.077932
-21.0,854,1487.930592
-18.0,1089,1499.21161
-19.0,1062,1510.233568
-21.0,847,1518.987526
-19.0,1131,1530.696327
-21.0,841,1539.525101
-21.0,759,1547.460579
-21.0,791,1555.765843
-20.0,1046,1566.625898
-20.0,876,1575.721151
-21.0,810,1584.139264
-21.0,789,1592.374852
-21.0,849,1601.194286
-21.0,847,1610.07377
-21.0,969,1620.162992
-19.0,1045,1630.964838
-20.0,930,1640.684346
-20.0,892,1650.000864
-21.0,806,1658.369285
-20.0,941,1668.205279
-21.0,792,1676.354077
-20.0,934,1685.990662
-21.0,917,1695.547277
-20.0,834,1704.278864
-21.0,821,1712.747057
-21.0,785,1720.891959
-20.0,959,1730.941316
-21.0,871,1740.007994
-19.0,1028,1750.753377
-19.0,996,1761.112294
-20.0,838,1769.727614
-21.0,782,1777.83234
-20.0,902,1787.244749
-21.0,820,1795.812191
-21.0,897,1805.190801
-20.0,964,1815.197015
-21.0,896,1824.528691
-21.0,879,1833.596134
-21.0,760,1841.497173
-20.0,895,1850.85972
-21.0,820,1859.44974
-20.0,1038,1870.222923
-21.0,842,1878.953104
-20.0,914,1888.497465
-21.0,818,1896.946311
-17.0,1181,1909.201166
-21.0,800,1917.583743
-21.0,759,1925.368631
-21.0,791,1933.654244
-21.0,760,1941.602466
-19.0,971,1951.67885
-21.0,762,1959.623037
-21.0,760,1967.518266
-21.0,847,1976.364289
-20.0,961,1986.399311
-20.0,913,1995.915699
-21.0,761,2003.890936
-21.0,852,2012.712903
-20.0,950,2022.612363
-21.0,763,2030.578926
-21.0,877,2039.788011
-21.0,1045,2050.648802
-21.0,817,2059.143635
-18.0,1227,2071.86913
-19.0,1025,2082.615559
-21.0,777,2090.646259
-21.0,850,2099.511544
-21.0,912,2109.075806
-21.0,899,2118.41714
-20.0,960,2128.38377
-20.0,840,2137.228888
-20.0,893,2146.437425
-21.0,790,2154.656062
-21.0,760,2162.594427
-21.0,822,2171.180478
-21.0,837,2179.854939
-20.0,1035,2190.660645
-21.0,910,2200.105669
-21.0,785,2208.31779
-21.0,764,2216.288794
-20.0,833,2225.037611
-21.0,827,2233.643113
-20.0,978,2243.762058
-21.0,905,2253.203653
-21.0,759,2261.111267
-21.0,763,2269.073145
-20.0,912,2278.564569
-20.0,941,2288.320062
-21.0,1088,2299.656099
-20.0,912,2309.136447
-21.0,1027,2319.843431
-20.0,960,2329.788391
-19.0,933,2339.507433
-20.0,884,2348.729288
-20.0,914,2358.241934
-20.0,977,2368.440533
-21.0,825,2377.023975
-19.0,1008,2387.567066
-19.0,1023,2398.185715
-20.0,934,2407.901873
-20.0,865,2416.900909
-20.0,1014,2427.503166
-21.0,785,2435.751562
-21.0,787,2444.038532
-20.0,889,2453.259676
-21.0,879,2462.458682
-20.0,954,2472.318285
-17.0,1216,2484.936546
-21.0,905,2494.429886
-20.0,895,2503.729663
-20.0,1108,2515.284535
-20.0,901,2524.641632
-21.0,758,2532.568624
-20.0,916,2542.09712
-21.0,759,2549.982793
-21.0,792,2558.222984
-20.0,859,2567.196714
-21.0,819,2575.669324
-19.0,1033,2586.328666
-21.0,880,2595.562423
-20.0,925,2605.201461
-20.0,925,2614.757922
-20.0,916,2624.285669
-21.0,778,2632.413426
-21.0,883,2641.652316
-20.0,987,2651.90011
-20.0,984,2662.12198
-20.0,832,2670.71391
-20.0,835,2679.439361
-20.0,887,2688.621166
-21.0,875,2697.648753
-21.0,793,2705.86212
-21.0,760,2713.725884
-19.0,1185,2726.020511
-21.0,818,2734.545982
-19.0,982,2744.759457
-21.0,761,2752.668808
-21.0,758,2760.626565
-21.0,760,2768.61317
-21.0,758,2776.482092
-21.0,759,2784.47006
-21.0,762,2792.396828
-21.0,762,2800.309322
-21.0,760,2808.238332
-21.0,785,2816.397457
-21.0,883,2825.583791
-20.0,987,2835.86212
-21.0,854,2844.827791
-20.0,838,2853.575992
-20.0,921,2863.119706
-21.0,929,2872.809801
-20.0,863,2881.780668
-21.0,759,2889.679258
-20.0,836,2898.374233
-21.0,936,2908.097021
-20.0,913,2917.622281
-21.0,759,2925.600961
-19.0,987,2935.85738
-21.0,882,2945.006937
-20.0,948,2954.848263
-20.0,984,2965.121975
-20.0,1002,2975.512427
-21.0,788,2983.688786
-19.0,935,2993.405713
-21.0,788,3001.610814
-21.0,762,3009.589395
-18.0,1123,3021.310275
-21.0,762,3029.315998
-20.0,985,3039.587413
-21.0,761,3047.514228
-21.0,1015,3058.082887
-20.0,838,3066.767743
-20.0,1106,3078.311005
-20.0,1092,3089.588085
-20.0,925,3099.160898
-21.0,847,3108.045734
-20.0,929,3117.722963
-21.0,880,3126.897675
-20.0,1035,3137.673515
-21.0,779,3145.775371
-20.0,1074,3157.015468
-19.0,1108,3168.661606
-21.0,939,3178.41068
-21.0,910,3187.884427
-19.0,1177,3200.246921
-21.0,822,3208.81329
-20.0,904,3218.239658
-20.0,932,3227.965003
-21.0,1083,3239.244285
-21.0,790,3247.472325
-21.0,885,3256.721342
-20.0,839,3265.461974
-20.0,921,3275.121296
-21.0,759,3283.011269
-21.0,941,3292.82262
-20.0,977,3303.015407
-21.0,838,3311.756677
-19.0,1113,3323.337823
-20.0,864,3332.351666
-20.0,1094,3343.68542
-20.0,954,3353.624869
-21.0,827,3362.285699
-21.0,943,3372.052504
-20.0,836,3380.822836
-21.0,823,3389.359382
-19.0,1080,3400.537672
-20.0,947,3410.309534
-20.0,926,3419.993234
-21.0,785,3428.236976
-20.0,1083,3439.483612
-21.0,852,3448.371188
-21.0,840,3457.109024
-20.0,868,3466.081285
-21.0,759,3474.032507
-21.0,914,3483.531662
-19.0,1073,3494.736417
-21.0,869,3503.820132
-21.0,791,3512.025662
-21.0,906,3521.439577
-21.0,841,3530.205754
-20.0,988,3540.531263
-21.0,787,3548.686636
-21.0,878,3557.823536
-20.0,974,3567.96661
-21.0,878,3577.080796
-20.0,900,3586.488606
-20.0,956,3596.515655
-20.0,980,3606.601862
-20.0,997,3617.056246
-18.0,1029,3627.84249
-21.0,850,3636.711875
-20.0,1085,3648.042978
-20.0,870,3657.103506
-21.0,758,3665.018483
-19.0,943,3674.791214
-20.0,961,3684.731849
-21.0,875,3693.930348
-21.0,757,3701.841554
-21.0,762,3709.81355
-20.0,933,3719.46592
-20.0,915,3728.978921
-21.0,903,3738.364979
-20.0,931,3748.015085
-21.0,761,3755.909064
-21.0,786,3764.076915
-21.0,762,3772.013361
-20.0,919,3781.593138
-21.0,757,3789.503994
-19.0,913,3798.991189
-19.0,932,3808.671089
-21.0,759,3816.600228
-19.0,993,3826.936103
-20.0,946,3836.777707
-20.0,930,3846.404691
-20.0,1043,3857.206985
-20.0,1035,3867.944312
-19.0,1037,3878.726759
-21.0,861,3887.774856
-21.0,759,3895.691536
-21.0,852,3904.615494
-21.0,761,3912.466265
-21.0,789,3920.725761
-21.0,847,3929.527977
-21.0,762,3937.47593
-21.0,901,3946.854852
-21.0,820,3955.444203
-20.0,1075,3966.604454
-21.0,848,3975.401236
-21.0,878,3984.524152
-19.0,1044,3995.251988
-20.0,1007,4005.648639
-21.0,821,4014.168166
-20.0,976,4024.283186
-21.0,787,4032.452096
-19.0,1059,4043.448235
-19.0,955,4053.329523
-21.0,761,4061.318338
-21.0,786,4069.526796
-21.0,852,4078.412588
-21.0,760,4086.313051
-21.0,970,4096.470541
-20.0,836,4105.169177
-21.0,1000,4115.536045
-20.0,925,4125.2189
-19.0,1006,4135.83716
-20.0,1040,4146.616236
-19.0,1092,4157.948478
-21.0,808,4166.363974
-21.0,849,4175.106434
-21.0,764,4183.051592
-21.0,818,4191.640164
-20.0,914,4201.433043
-19.0,953,4211.311798
-20.0,942,4221.156671
-21.0,944,4230.99692
-21.0,1089,4242.37463
-21.0,819,4250.921274
-20.0,975,4261.040705
-20.0,833,4269.708966
-21.0,822,4278.072617
-21.0,935,4287.595698
-20.0,837,4296.307792
-21.0,899,4305.741425
-19.0,1048,4316.689075
-21.0,1246,4329.687022
-21.0,852,4338.467975
-21.0,817,4346.943695
-19.0,1055,4358.045375
-20.0,1105,4369.553819
-21.0,789,4377.779046
-21.0,779,4385.949754
-21.0,785,4394.126776
-21.0,817,4402.569754
-20.0,883,4411.741602
-20.0,867,4420.778246
-20.0,962,4430.828557
-21.0,822,4439.427437
-21.0,814,4447.950281
-21.0,898,4457.273612
-21.0,939,4467.061235
-20.0,963,4477.107312
-20.0,912,4486.561412
-20.0,1076,4497.649298
-21.0,759,4505.588538
-20.0,917,4515.162448
-19.0,928,4524.807984
-21.0,757,4532.684239
-20.0,987,4542.878837
-20.0,962,4552.876246
-19.0,943,4562.696221
-18.0,1039,4573.447333
-20.0,973,4583.507916
-18.0,1044,4594.413675
-21.0,882,4603.62067
-21.0,822,4612.08882
-21.0,986,4622.388371
-21.0,992,4632.711962
-20.0,930,4642.445122
-21.0,791,4650.682009
-20.0,942,4660.577063
-21.0,785,4668.740811
-21.0,758,4676.632859
-21.0,758,4684.537664
-21.0,791,4692.752858
-21.0,791,4701.053594
-21.0,824,4709.636896
-19.0,1008,4720.10946
-19.0,917,4729.678317
-21.0,757,4737.547092
-21.0,881,4746.765147
-21.0,820,4755.346978
-21.0,897,4764.696799
-20.0,915,4774.205956
-19.0,916,4783.831731
-21.0,821,4792.473302
-21.0,824,4801.086855
-21.0,761,4809.062575
-21.0,880,4818.269617
-21.0,878,4827.392678
-21.0,847,4836.259772
-21.0,825,4844.848423
-20.0,949,4854.724837
-19.0,947,4864.594333
-21.0,885,4873.771944
-20.0,897,4883.163903
-19.0,1149,4895.05722
-21.0,761,4903.015378
-21.0,905,4912.364666
-21.0,809,4920.779178
-19.0,910,4930.332478
-21.0,845,4939.093352
-21.0,761,4946.992847
-21.0,818,4955.473307
-21.0,817,4963.98232
-20.0,840,4972.748809
-20.0,870,4981.814592
-20.0,976,4991.961848
-21.0,760,4999.863823
-21.0,877,5009.0224
-21.0,781,5017.166166
-21.0,932,5026.84073
-19.0,1109,5038.420165
-20.0,1026,5049.131014
-20.0,993,5059.437584
-21.0,819,5067.943744
-21.0,782,5076.105725
-21.0,1017,5086.724173
-20.0,880,5095.917307
-19.0,1046,5106.734742
-20.0,840,5115.505087
-19.0,1103,5126.927337
-21.0,825,5135.473562
-20.0,903,5144.848984
-20.0,1074,5155.968248
-20.0,832,5164.56415
-21.0,861,5173.524356
-21.0,843,5182.268338
-21.0,867,5191.320865
-21.0,907,5200.7574
-21.0,868,5209.768962
-20.0,1069,5220.847965
-21.0,851,5229.692758
-20.0,880,5238.865636
-19.0,1021,5249.406759
-19.0,1062,5260.453637
-21.0,815,5268.919237
-20.0,907,5278.32392
-20.0,894,5286.758122
-19.0,916,5296.298735
-21.0,913,5305.748081
-19.0,987,5316.014627
-21.0,785,5324.194889
-19.0,943,5334.067667
-20.0,974,5344.18396
-19.0,1040,5354.987038
-21.0,813,5363.498105
-21.0,775,5371.639597
-21.0,819,5380.153661
-20.0,959,5390.132771
-21.0,819,5398.672497
-20.0,917,5408.256932
-20.0,836,5416.979555
-20.0,989,5427.283521
-20.0,896,5436.587844
-21.0,759,5444.598819
-21.0,866,5453.643497
-21.0,847,5462.496268
-20.0,898,5471.889973
-21.0,760,5479.772075
-21.0,933,5489.488075
-21.0,941,5499.33684
-21.0,763,5507.307709
-21.0,1016,5517.905583
-21.0,965,5527.982444
-20.0,896,5537.337985
-20.0,835,5546.095508
-20.0,884,5555.306699
-21.0,876,5564.45671
-20.0,926,5574.08721
-21.0,908,5583.574374
-21.0,764,5591.538887
-21.0,991,5601.909724
-19.0,1084,5613.244147
-20.0,903,5622.694226
-21.0,789,5630.997347
-20.0,912,5640.519443
-21.0,762,5648.513834
-21.0,761,5656.439892
-20.0,842,5665.240518
-21.0,763,5673.221099
-21.0,760,5681.076133
-20.0,864,5690.055044
-18.0,1073,5701.335973
-20.0,979,5711.54274
-20.0,1039,5722.487802
-20.0,899,5731.869646
-21.0,822,5740.322444
-21.0,977,5750.523167
-19.0,1098,5761.982618
-19.0,1006,5772.408413
-20.0,882,5781.572295
-21.0,854,5790.466863
-21.0,823,5799.087512
-19.0,1132,5810.933926
-20.0,835,5819.650487
-20.0,842,5828.383866
-20.0,886,5837.59219
-21.0,967,5847.653966
-20.0,947,5857.497304
-20.0,835,5866.150342
-20.0,897,5875.495348
-21.0,867,5884.542723
-21.0,820,5893.115659
-21.0,973,5903.220188
-19.0,1258,5916.408345
-20.0,1038,5927.232228
-19.0,1275,5940.478379
-19.0,1081,5951.708746
-20.0,902,5961.192592
-21.0,851,5969.960409
-21.0,884,5979.209554
-19.0,1042,5990.125912
-21.0,820,5998.814221
-21.0,782,6006.932737
-20.0,980,6017.149228
-20.0,912,6026.655431
-21.0,1003,6037.138747
-20.0,885,6046.390555
-21.0,832,6055.030568
-19.0,1005,6065.528134
-21.0,883,6074.739421
-20.0,866,6083.735103
-21.0,898,6093.101047
-20.0,926,6102.752019
-19.0,1112,6114.36583
-21.0,851,6123.265579
-20.0,903,6132.738991
-19.0,1181,6145.012048
-21.0,929,6154.682913
-21.0,972,6164.810825
-20.0,1003,6175.327781
-20.0,887,6184.597531
-21.0,1010,6195.096758
-21.0,908,6204.544161
-20.0,1079,6215.832721
-20.0,1015,6226.334176
-19.0,992,6236.703641
-21.0,823,6245.289927
-21.0,994,6255.628911
-19.0,1069,6266.843388
-21.0,851,6275.796917
-20.0,895,6285.148103
-21.0,763,6293.113811
-20.0,947,6302.995046
-20.0,838,6311.667911
-18.0,1048,6322.580935
-21.0,884,6331.750718
-21.0,758,6339.704442
-21.0,763,6347.674121
-21.0,839,6356.384785
-21.0,946,6366.280146
-21.0,1000,6376.697274
-21.0,761,6384.610874
-21.0,881,6393.83033
-19.0,1027,6404.468826
-21.0,789,6412.661099
-21.0,757,6420.593178
-21.0,823,6429.078039
-19.0,985,6439.342232
-20.0,860,6448.316584
-20.0,888,6457.538505
-21.0,899,6466.877403
-21.0,822,6475.427447
-21.0,792,6483.696402
-21.0,789,6491.921148
-21.0,899,6501.249472
-20.0,1004,6511.681298
