Updates,total_num_steps,Last 10 mean_episode_rewards
6400,512080,566.0
6410,512880,566.0
6420,513680,566.0
6430,514480,566.0
6440,515280,590.0
6450,516080,590.0
6460,516880,586.0
6470,517680,582.0
6480,518480,582.0
6490,519280,582.0
6500,520080,582.0
6510,520880,582.0
6520,521680,582.0
6530,522480,582.0
6540,523280,578.0
6550,524080,594.0
6560,524880,582.0
6570,525680,578.0
6580,526480,602.0
6590,527280,604.0
6600,528080,616.0
6610,528880,616.0
6620,529680,616.0
6630,530480,616.0
6640,531280,616.0
6650,532080,616.0
6660,532880,588.0
6670,533680,588.0
6680,534480,588.0
6690,535280,602.0
6700,536080,602.0
6710,536880,622.0
6720,537680,622.0
6730,538480,622.0
6740,539280,622.0
6750,540080,608.0
6760,540880,608.0
6770,541680,608.0
6780,542480,608.0
6790,543280,630.0
6800,544080,630.0
6810,544880,630.0
6820,545680,654.0
6830,546480,654.0
6840,547280,654.0
6850,548080,654.0
6860,548880,654.0
6870,549680,650.0
6880,550480,650.0
6890,551280,650.0
6900,552080,636.0
6910,552880,626.0
6920,553680,626.0
6930,554480,626.0
6940,555280,626.0
6950,556080,636.0
6960,556880,636.0
6970,557680,636.0
6980,558480,626.0
6990,559280,626.0
7000,560080,626.0
7010,560880,626.0
7020,561680,626.0
7030,562480,626.0
7040,563280,626.0
7050,564080,626.0
7060,564880,626.0
7070,565680,604.0
7080,566480,612.0
7090,567280,612.0
7100,568080,624.0
7110,568880,634.0
7120,569680,634.0
7130,570480,634.0
7140,571280,634.0
7150,572080,634.0
7160,572880,634.0
7170,573680,634.0
7180,574480,622.0
7190,575280,590.0
7200,576080,572.0
7210,576880,572.0
7220,577680,564.0
7230,578480,564.0
7240,579280,564.0
7250,580080,564.0
7260,580880,564.0
7270,581680,564.0
7280,582480,564.0
7290,583280,564.0
7300,584080,564.0
7310,584880,600.0
7320,585680,600.0
7330,586480,600.0
7340,587280,600.0
7350,588080,600.0
7360,588880,600.0
7370,589680,600.0
7380,590480,600.0
7390,591280,600.0
7400,592080,614.0
7410,592880,614.0
7420,593680,614.0
7430,594480,654.0
7440,595280,654.0
7450,596080,654.0
7460,596880,654.0
7470,597680,656.0
7480,598480,676.0
7490,599280,682.0
7500,600080,656.0
7510,600880,656.0
7520,601680,670.0
7530,602480,670.0
7540,603280,670.0
7550,604080,670.0
7560,604880,670.0
7570,605680,670.0
7580,606480,646.0
7590,607280,646.0
7600,608080,646.0
7610,608880,644.0
7620,609680,644.0
7630,610480,658.0
7640,611280,674.0
7650,612080,698.0
7660,612880,698.0
7670,613680,698.0
7680,614480,698.0
7690,615280,698.0
7700,616080,698.0
7710,616880,698.0
7720,617680,698.0
7730,618480,698.0
7740,619280,698.0
7750,620080,698.0
7760,620880,708.0
7770,621680,708.0
7780,622480,708.0
7790,623280,708.0
7800,624080,708.0
7810,624880,708.0
7820,625680,708.0
